Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,source_ip,label_encoded
0.006526546961753198,0.04446609166519014,0.03940886699507389,0.00281500061343839,0.009589041095890411,0.0,0.009070557532904594,0.016756024820152322,0.12757909215955984,0.0,0.16614112173688292,0.11363912164999887,7.472131737297297e-05,3.6875838201100404e-06,0.0068417006588640025,0.01957941798825257,0.0410028569746489,2.711864406779661e-07,0.044471245762711865,0.005558905720338983,0.0268009958637084,0.041002881355932205,1.3559322033898305e-07,0.0021336610169491524,0.0005334152542372881,0.0009246671112548513,0.0010761186440677965,1.8983050847457629e-06,0.04235727440147329,0.050359712230215826,2.3773684217580763e-06,2.8584457652858447e-06,0.0,0.07818756585879874,0.1543956417167607,0.12322304525838175,0.015174712583333333,0.0,1.0,0.0,0.15589271899287432,0.00281500061343839,0.4455718994140625,0.003791790619171663,0.0297029702970297,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.110,4
0.0,0.0777838420500822,0.03940886699507389,0.0006338863366822526,0.0009483667017913594,0.0,0.002042522639873088,0.0016916244949029735,0.002922971114167813,0.0,0.0032394244843628843,0.002174554061220713,3.3093519654054054e-06,3.6128561705655467e-06,0.00676456523454219,0.015206885726872246,0.026752348137771564,5.0847457627118645e-08,0.052193372881355934,0.006524171610169492,0.02255012309033281,0.02712307627118644,3.3898305084745764e-08,0.07779233050847457,0.005556595036440678,0.01653538424320828,0.026752372881355933,2.5423728813559323e-08,0.04235727440147329,0.1462829736211031,1.3488895137768771e-06,4.90219841749022e-06,0.0,0.0017913593256059011,0.0071770347927890416,0.0029966728133941725,8.974603172619047e-06,0.0,1.0,0.0,0.00704533080915969,0.0006338863366822526,0.4455718994140625,0.0035143425250859315,0.0594059405940594,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.217,1
0.12463848806817304,0.0005890252827618781,0.014778325123152709,0.0014313562441212154,0.010432033719704954,0.0,0.010377332770444666,0.020848000347368317,0.011004126547455296,0.0,0.01154475747479969,0.010795405416367835,0.0005349730881081082,0.000140927294171485,0.0001963432261627228,0.0004016491672540382,0.0005712881501174953,6.610169491525423e-07,0.0005891186440677966,0.00019637288135593222,0.0006244313004754358,0.0005819237288135593,4.152542372881356e-07,0.0005768559322033898,0.0002884279661016949,0.000610700592755498,0.0005713135593220339,5.542372881355932e-06,0.011049723756906077,0.021582733812949638,8.05332699033278e-05,0.00012946659763294667,0.0,0.010432033719704954,0.027456627766007897,0.018655673371069114,0.0003478231292261905,0.0,1.0,0.0,0.029571047876766864,0.0014313562441212154,0.1250152587890625,0.00366848035513356,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.121,0
0.0,0.07219817273617848,0.03940886699507389,0.0007633899968646483,0.001422550052687039,0.0,0.002459812211375046,0.0022121672063493032,0.002922971114167813,0.0,0.0032394244843628843,0.002174554061220713,3.8064582205405404e-06,3.896038749397507e-06,0.006278798823523694,0.014066007713656388,0.025731017603330957,6.779661016949153e-08,0.04611872881355932,0.005764841101694915,0.0197569381933439,0.02315578813559322,3.3898305084745764e-08,0.07220546610169491,0.005157533293220339,0.015288992910737388,0.025731042372881357,3.3898305084745764e-08,0.04235727440147329,0.1462829736211031,1.4550829770943074e-06,5.281460781528146e-06,0.0,0.0017913593256059011,0.007662314725397553,0.003135657892914374,9.826388886904762e-06,0.0,1.0,0.0,0.007521705492347485,0.0007633899968646483,0.4455718994140625,0.0035143425250859315,0.0594059405940594,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.87,1
0.006526546961753198,0.04943342551761615,0.034482758620689655,0.004757555516174326,0.027239199157007378,0.0,0.017246138747072325,0.03837700126295497,0.12551581843191198,0.0,0.1557508400103386,0.10598789321379043,6.87695522297946e-05,3.072287717365221e-06,0.008239829340446921,0.023498684063867546,0.04715948424981739,5.0847457627118645e-08,0.04943915254237288,0.0070627360774818395,0.033086608766730904,0.04715950847457627,2.5423728813559323e-08,0.0004623813559322034,0.00011559533898305085,0.0001927740359894903,0.00024271186440677966,1.9915254237288137e-06,0.02332719459791283,0.03357314148681055,1.8961137995894173e-06,2.5712140589571214e-06,0.0,0.07692307692307693,0.169255059202067,0.11970905935862503,0.014321570185766606,0.0,1.0,0.0,0.1717726097359862,0.004757555516174326,0.1250152587890625,0.0009402407632905344,0.06930693069306931,0.0,0.02996888970887078,0.016502760736196317,0.02996888970887078,0.04715950847457627,0.04715950847457627,0.04715950847457627,192.168.1.68,4
0.0009124793145579115,0.02898771590836006,0.019704433497536946,0.00020447946344588793,0.00031612223393045314,0.0320855614973262,0.001185980888050819,0.0,0.0,0.0,0.0,0.0,9.480539438918919e-07,1.9987643700056975e-06,0.014495513141816067,0.025094909897209985,0.028971856668776018,5.11864406779661e-06,0.028991084745762712,0.007247771186440678,0.02708341305863709,0.028971881355932205,2.559322033898305e-06,0.0,0.0,0.0,0.0,0.0,0.012277470841006752,0.0,2.022490400345311e-06,0.0,0.0320855614973262,0.00031612223393045314,0.0038311573626987764,0.0,0.0,0.0,0.0,1.0,0.004332502363592151,0.00020447946344588793,0.0039215087890625,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.74,2
0.0009124793145579115,0.0032955436241633488,0.009852216748768471,0.0001772155349864362,0.0010537407797681772,0.0,0.0017130835050281818,0.0022049108491870354,0.3765474552957359,0.0,0.49974153528043425,0.26271304675169505,0.00323194104,3.234979098542024e-05,0.0008239576515580659,0.0019234690220264316,0.0031571102497570404,2.711864406779661e-07,0.00013563559322033898,6.781779661016949e-05,0.00015721079291600637,0.00012726271186440678,8.372881355932203e-06,0.003295635593220339,0.0006591271186440678,0.002133559238033635,0.003157135593220339,1.3559322033898305e-07,0.00798035604665439,0.039568345323741004,1.0775354715241376e-05,4.628177373462818e-05,0.0,0.23076923076923078,0.7424144442683113,0.4015196318150432,0.16112026523809522,0.0,1.0,0.0,0.7773766201515192,0.0001772155349864362,0.1250152587890625,0.003545170091095457,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.77,2
0.0009124793145579115,0.044657628895514674,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0151239481495145e-06,0.029775174611975517,0.044671828619676945,0.04465684859297072,2.4067796610169493e-06,0.044662805084745766,0.022331402542372883,0.059042979191759125,0.04465687288135593,5.932203389830508e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.01199040767386091,7.732059819296797e-07,5.692371720569237e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4463985696009371,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.214,6
0.565799038030282,1.7625085784597217e-06,0.009852216748768471,0.000988317406655125,0.007639620653319284,0.0,0.009553734930861608,0.01798520926057149,0.0,0.0,0.0,0.0,0.07429230178378379,0.026540238164707637,1.1624294129534148e-06,9.316521979441997e-07,1.0677966373168635e-06,5.0847457627118645e-08,1.788135593220339e-06,8.940677966101695e-07,2.29725657844691e-06,1.7627118644067797e-06,2.5423728813559323e-08,0.0,0.0,0.0,0.0,0.0,0.011663597298956413,0.005995203836930455,0.019905190017798145,0.014218009480421802,0.0,0.007639620653319284,0.01851726058637742,0.015825595448956783,0.000250297619047619,0.0,0.0,1.0,0.021812945927807706,0.000988317406655125,0.0018157958984375,1.5413783004762858e-05,0.009900990099009901,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.195,4
0.0004949040350144605,0.0008271418864315735,0.0049261083743842365,0.0005180146407295827,0.0020021074815595365,0.2032085561497326,0.00751121229098852,0.0,0.00515818431911967,0.18126888217522658,0.015507883173946756,0.0,0.00021706453987716757,5.7319607533292396e-05,0.0005514788299167449,0.0008275438639462672,0.0008272034108611037,1.6949152542372882e-08,8.474576271186441e-09,8.474576271186441e-09,0.0,8.474576271186441e-09,8.474576271186441e-09,2.5423728813559323e-08,2.5423728813559323e-08,0.0,2.5423728813559323e-08,2.5423728813559323e-08,0.006752608962553713,0.019184652278177457,2.8659803087431464e-05,6.146470390004647e-05,0.2032085561497326,0.003161222339304531,0.029883027429050454,0.0029407653170017306,8.642857142857142e-06,0.0,0.0,0.0,0.035201581704186226,0.0005180146407295827,0.0,0.0,0.009900990099009901,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.181,4
0.0009124793145579115,0.013606362859334614,0.009852216748768471,0.0001772155349864362,0.0010537407797681772,0.0,0.0017130835050281818,0.0022049108491870354,0.5020632737276479,0.0,0.6,0.4742811973829692,0.0007832042577297297,6.927529787787653e-06,0.0038879583475241886,0.008904098271659324,0.013597491871122674,5.0847457627118645e-08,8.457627118644068e-06,4.228813559322034e-06,8.001176573692552e-06,7.2542372881355936e-06,1.2033898305084747e-06,0.013607406779661017,0.0034018516949152543,0.010375926652005176,0.013597516949152543,2.5423728813559323e-08,0.00798035604665439,0.03357314148681055,2.5918920900435904e-06,9.34149323193415e-06,0.0,0.3076923076923077,0.8253306225111018,0.6233400404038861,0.3883172189285714,0.0,1.0,0.0,0.874999999924783,0.0001772155349864362,0.1250152587890625,0.003545170091095457,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.159,2
0.12463848806817304,0.0005478096975425123,0.014778325123152709,0.0014109082977766267,0.010273972602739727,0.0,0.010229085159438314,0.02052588462036858,0.011004126547455296,0.0,0.01154475747479969,0.010795405416367835,0.0005702045545945946,0.0001515333259145519,0.0001826031127043296,0.0003718938207048458,0.0005293559456615918,3.5593220338983054e-07,0.0005478983050847458,0.0001826327683898305,0.0005809704290015848,0.0005413474576271187,1.7796610169491527e-07,0.0005344322033898305,0.00026721610169491526,0.0005659689994825356,0.0005293813559322034,5.050847457627119e-06,0.011049723756906077,0.021582733812949638,8.65938593510006e-05,0.00013920683044392067,0.0,0.010273972602739727,0.027217180430839222,0.01844419130341028,0.000339981930297619,0.0,1.0,0.0,0.029313160830455327,0.0014109082977766267,0.1250152587890625,0.00366848035513356,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.94,0
0.0009124793145579115,0.0507389359583187,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.877691229088008e-07,0.03382984705427512,0.050754879368575624,0.0507379250187608,1.1355932203389832e-06,0.05074481355932203,0.025372406779661016,0.06708289535657687,0.05073794915254237,6.864406779661017e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.01199040767386091,6.776898652653673e-07,5.010113760501012e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4463985696009371,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.177,6
0.5155198812230316,2.2031357230746524e-07,0.0,1.3631964229725861e-05,0.00010537407797681771,0.0106951871657754,0.0003953269626836063,0.0,0.000515818431911967,0.01812688821752266,0.0015507883173946756,0.0,0.02982292637837838,0.09655168126350112,4.618644204790294e-07,0.0,2.2033898865268612e-07,4.915254237288136e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138735420503374,0.005995203836930455,0.048275839486354916,0.10344827587034483,0.0106951871657754,0.00031612223393045314,0.0021284207568420337,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.003008682196938994,1.3631964229725861e-05,0.0156402587890625,1.5413783004762858e-05,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.50,5
0.0009124793145579115,0.7294860906297164,0.02463054187192118,0.0024128576686614773,0.018651211801896734,0.0,0.011662145399166386,0.03104815209186326,0.49793672627235214,0.0,0.4281283460842595,0.3165827243763876,1.5005162475675676e-05,1.639562659767987e-07,0.12159501631849626,0.3641703377386197,0.727966094778799,6.779661016949153e-08,0.7279661016949153,0.14576271186440679,0.6085578446909667,0.7279661016949153,3.3898305084745764e-08,0.0014379491525423728,0.00023965819211864406,0.0008133855073738681,0.0013236440677966102,3.898305084745763e-07,0.027624309392265192,0.06954436450839328,7.384703935062351e-08,2.439327810243933e-07,0.0,0.3051633298208641,0.5449821348439009,0.4064291434017161,0.16508449404761905,0.0,0.0,1.0,0.5530883626619885,0.0024128576686614773,0.0041961669921875,0.0036376527891240342,0.009900990099009901,0.6000000000000001,5.4145543220175836e-05,2.9815950920245397e-05,5.4145543220175836e-05,0.7279661016949153,0.7279661016949153,0.7279661016949153,192.168.1.126,3
0.006526546961753198,0.08696699473899663,0.05911330049261084,0.00660468666930218,0.017334035827186515,0.0,0.014733531801858503,0.022837034318544974,0.15852819807427784,0.0,0.09351253553889895,0.09622076140298877,6.737209264864866e-05,3.771985297913384e-06,0.006442715036860192,0.02811579757709251,0.08440596824760936,5.0847457627118645e-08,0.0018035677966101696,0.00015029731635593223,0.0003850419681458004,0.00043705084745762716,3.3898305084745764e-08,0.08644067796610169,0.006182431598305085,0.03437071774902976,0.08440599152542373,2.5423728813559323e-08,0.03867403314917127,0.0935251798561151,1.749584128075774e-06,4.384558092438456e-06,0.0,0.09715489989462593,0.14082806027360403,0.11815822946894816,0.013952902154761904,0.0,1.0,0.0,0.13745379520867756,0.00660468666930218,0.1250152587890625,0.003930514666214529,0.1188118811881188,0.0,0.033799965418155116,0.01861239263803681,0.033799965418155116,0.08440599152542373,0.08440599152542373,0.08440599152542373,192.168.1.93,4
0.006526546961753198,0.00534882375007425,0.029556650246305417,0.002562809275188462,0.01059009483667018,0.0,0.010617352711226869,0.016904742670192003,0.12551581843191198,0.0,0.13986633680537608,0.09889799708881851,0.0007131428642162162,3.100269371552451e-05,0.0008229651483082883,0.0007875719829662261,0.0014534830878004173,4.745762711864407e-07,0.004965432203389831,0.0008275720338983051,0.0006557490454833599,0.0014535084745762711,0.00037246610169491525,0.0046202711864406784,0.0007700451977118644,0.0014259033712807245,0.002182889830508475,4.0677966101694916e-07,0.020257826887661142,0.04556354916067146,1.5501346497676095e-05,3.32680118733268e-05,0.0,0.07692307692307693,0.17725488064753006,0.12338519242469494,0.015214675172619048,0.0,1.0,0.0,0.17897360952643568,0.002562809275188462,0.1250152587890625,0.0009402407632905344,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.241,4
0.0009124793145579115,0.6813258826672619,0.034482758620689655,0.00038169499843232414,0.0010537407797681772,0.0,0.0013836443693926222,0.0012152989131877982,0.6202716643741403,0.0,0.6,0.4973566622477924,1.5681281232432434e-05,1.7889988348560668e-07,0.11356738896174459,0.328928046989721,0.6601694828856648,6.779661016949153e-08,0.6788135593220339,0.09661016949152543,0.46434231378763874,0.6601694915254237,3.3898305084745764e-08,0.002519389830508475,0.0006298474576271187,0.0019071606338939198,0.002503864406779661,1.3559322033898304e-06,0.02332719459791283,0.03357314148681055,1.155674827396515e-07,1.865538690186554e-07,0.0,0.3801369863013699,0.5322116103015717,0.5308804541630344,0.28166317535714286,0.0,0.0,1.0,0.5401278854689135,0.00038169499843232414,0.0039215087890625,0.003545170091095457,0.0594059405940594,0.0,0.24309610900767933,0.1338640490797546,0.24309610900767933,0.6601694915254237,0.6601694915254237,0.6601694915254237,192.168.1.198,2
0.0009124793145579115,0.014251237632676435,0.009852216748768471,0.0001772155349864362,0.0010537407797681772,0.0,0.0017130835050281818,0.0022049108491870354,0.5020632737276479,0.0,0.6,0.4742811973829692,0.0007477639836756757,6.611909348817096e-06,0.004072229539430538,0.009326176126284875,0.014242034260390701,6.779661016949153e-08,9.71186440677966e-06,4.85593220338983e-06,1.275257554675119e-05,9.677966101694916e-06,3.3898305084745764e-08,0.01425235593220339,0.0035630889830508476,0.010867777020698579,0.0142420593220339,4.23728813559322e-08,0.00798035604665439,0.03357314148681055,2.473534428237795e-06,8.91878730689188e-06,0.0,0.3076923076923077,0.8253306225111018,0.6233400404038861,0.3883172189285714,0.0,1.0,0.0,0.874999999924783,0.0001772155349864362,0.1250152587890625,0.003545170091095457,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.89,2
0.817210287817628,8.473598934902509e-09,0.0,4.0895892689177584e-05,0.00031612223393045314,0.0320855614973262,0.001185980888050819,0.0,0.000515818431911967,0.01812688821752266,0.0015507883173946756,0.0,0.32432432432432434,0.6999999857503535,3.813559435147949e-08,0.0,8.474576486641775e-09,6.779661016949153e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005995203836930455,0.34999998457105036,0.750000000075,0.0320855614973262,0.00031612223393045314,0.0038311573626987764,0.0,0.0,0.0,0.0,1.0,0.005415627954490189,4.0895892689177584e-05,0.003631591796875,0.003961342232224055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.139,0
0.0009124793145579115,0.04287900353188077,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0591996840401215e-06,0.0285892875768009,0.042892398649045524,0.042878094310460024,2.1864406779661016e-06,0.04288397457627119,0.021441987288135594,0.056690991870047544,0.0428781186440678,5.855932203389831e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.01199040767386091,8.062627841133267e-07,5.928491730592849e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4463985696009371,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.206,6
