Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,label_encoded
0.16554481423060707,0.0,0.0,1.795606151746676e-05,9.784735812133073e-05,0.0014545454545454545,0.00043094547645015457,0.0,0.000515818431911967,0.016853932584269662,0.002063273727647868,0.0,0.6486486486486505,0.9999999999999999,0.0,0.0,0.0,8.695652173913043e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031162355874104065,0.000980776775205963,1.0000000000000002,1.0,0.0056179775280898875,0.00029354207436399217,0.0016375870893050469,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.002381944857976538,1.795606151746676e-05,0.0156402587890625,1.52587890625e-05,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,5
1.561743530477421e-05,0.10084753014867434,0.05376344086021506,0.018027885763536627,0.03131115459882583,0.0,0.02060329801715546,0.032568000338826814,0.08390646492434663,0.0,0.02949836657496561,0.0378680522696011,3.184512866756765e-05,2.181094504955496e-06,0.0020236774419450216,0.009164387559471366,0.018984398465969478,2.608695652173913e-08,0.085,0.0043176877118644074,0.015767019183421518,0.01952391525423729,4.364406779661017e-06,0.10083333333333333,0.0033082487694915254,0.015599164669354836,0.01898440677966102,2.5423728813559323e-08,0.051417887192271736,0.0506080816006277,1.7183543941212905e-06,2.644269047e-06,0.0,0.047749510763209393,0.04324139686875689,0.046269319250121115,0.0021395518660714285,0.0,1.0,0.0,0.04272220343238254,0.018027885763536627,0.4455718994140625,0.0037841796875,0.15841584158415842,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1258609111211757,0.00059753637578938,0.008064516129032258,0.0018853864593340096,0.009686888454011743,0.0,0.011312318756816557,0.0225672825436779,0.011004126547455296,0.0,0.015359926640302612,0.01241937939477304,0.0003889811295405416,4.8802410645632886e-05,0.00010391159507749214,0.0004176042158590308,0.0005932033948576558,7.826086956521739e-08,0.0005975416666666667,0.00020255649720338982,0.0007213236054673722,0.000602771186440678,4.0677966101694916e-07,0.0005881,0.00029903389830508476,0.0009897499070564515,0.0005932118644067797,4.85593220338983e-06,0.005609224057338735,0.003530796390741467,5.576716921809721e-05,4.183808659999999e-05,0.0,0.009686888454011743,0.02112487345414759,0.018655673371069114,0.0003478231292261905,0.0,1.0,0.0,0.023411115174179715,0.0018853864593340096,0.1250152587890625,0.003631591796875,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0009214286829816808,0.04440166774515827,0.005376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6667230168668243e-07,0.015443974047338905,0.04516096142437592,0.045146559704631856,1.0869565217391303e-06,0.04440145,0.022577008474576273,0.0664258355026455,0.04514656779661017,7.4491525423728815e-06,0.0,0.0,0.0,0.0,0.0,0.0065440947335618565,0.001961553550411926,5.460974872548218e-07,1.8768155799999998e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4419097900390625,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0009214286829816808,0.822185394627301,0.016129032258064516,0.0032590251654202166,0.017759295499021527,0.0,0.011173800568573216,0.03190660428714937,0.8713892709766162,0.0,0.797455295735901,0.759003818088033,9.827188418918945e-06,5.2123025452991745e-08,0.07799346707820407,0.43612334801762115,0.8347457613114047,2.608695652173913e-08,0.8208333333333333,0.13898305084745763,0.708994708994709,0.8347457627118644,2.5423728813559323e-08,0.0012042833333333334,0.00030617372881355933,0.0013081448453629032,0.00112835593220339,7.118644067796611e-07,0.016516048613275165,0.00823852491173009,5.400228791518741e-08,5.0678202999999994e-08,0.0,0.4958904109589041,0.45189845572812515,0.6829288095058118,0.4661089766666667,0.0,0.0,1.0,0.474721610194724,0.0032590251654202166,0.0041961669921875,0.00360107421875,0.009900990099009901,0.6000000000000001,0.00026204028820518704,0.00026204028820518704,0.00026204028820518704,0.8347457627118644,0.8347457627118644,0.8347457627118644,3
0.0009214286829816808,0.8387097370970781,0.021505376344086023,0.0027921675659660808,0.015215264187866928,0.0,0.007445780177401994,0.02410805177921251,0.3734525447042641,0.0,0.6645460797799175,0.30172480622420905,9.591680075675701e-06,6.582878607210603e-08,0.06251220116097567,0.39500734214390604,0.847457625825912,1.7391304347826087e-08,0.8416666666666667,0.10677966101694916,0.6261022927689595,0.8474576271186441,1.6949152542372882e-08,0.0012208416666666666,0.00024830677966101696,0.0011976697032258063,0.001146,1.1864406779661018e-07,0.021502025553131816,0.009807767752059632,7.247632922827064e-08,5.9615683e-08,0.0,0.21252446183953033,0.3655708478852924,0.33958011499694046,0.11524473708333334,0.0,0.0,1.0,0.3781258063717025,0.0027921675659660808,0.00384521484375,0.00360107421875,0.009900990099009901,0.6000000000000001,0.00013069406111577771,0.00013069406111577771,0.00013069406111577771,0.8474576271186441,0.8474576271186441,0.8474576271186441,3
0.0009214286829816808,0.03416739063563065,0.008064516129032258,0.0002154727382096011,0.00029354207436399217,0.004363636363636363,0.0012928364293504637,0.0,0.0,0.0,0.0,0.0,4.746132065675689e-07,4.79106092163824e-07,0.011884243581602118,0.03474753422907489,0.03473783080286297,2.608695652173913e-08,0.034167225,0.011582110169491526,0.04173381095238095,0.03473783898305085,2.5423728813559323e-08,0.0,0.0,0.0,0.0,0.0,0.004674353381115612,0.0,9.586466322463735e-07,0.0,0.016853932584269662,0.00029354207436399217,0.00294765676104385,0.0,0.0,0.0,0.0,1.0,0.003572917286964807,0.0002154727382096011,0.0039215087890625,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0009214286829816808,0.0002456095838954647,0.005376344086021505,0.00023342879972706787,0.0009784735812133072,0.0,0.0018674303980224939,0.0023867443058396606,0.5020632737276479,0.0,0.6648899587345255,0.376508413514443,0.03198513027567576,0.000152668246108312,3.202826114807184e-05,0.00014585096023494862,0.00023949152745331802,3.4782608695652174e-08,0.00024014166666666667,0.00012210593220338982,0.0003592775883597884,0.00024417796610169494,3.3898305084745764e-08,0.00024101666666666668,4.9020338983050846e-05,0.0002537890516129032,0.00023983898305084746,3.8135593220338985e-07,0.0040511062636335304,0.0064731267163593564,0.00010176767822767689,0.00020356924749999998,0.0,0.2857142857142857,0.571206752677614,0.4665230554054029,0.21751179958333333,0.0,1.0,0.0,0.6154416192461145,0.00023342879972706787,0.1250152587890625,0.003509521484375,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0009214286829816808,0.2829579490608906,0.5430107526881721,0.39418941849294775,0.02945205479452055,0.0,0.04660367509918775,0.05313690234452579,0.09181568088033012,0.0,0.238658607565337,0.06233209026822559,0.0002771985464594602,4.512027392213211e-06,0.0009648899205642603,0.00425792540969163,0.01929217812959473,3.4782608695652174e-08,0.2833333333333333,0.0014243952423728815,0.006058402098765432,0.019292186440677966,7.305084745762712e-06,0.2833333333333333,0.002793702402542373,0.009038694195564516,0.01929893220338983,3.3898305084745764e-08,0.5051417887192272,0.16359356610435466,5.961592245032279e-06,3.062897002e-06,0.0,0.052250489236790605,0.18516005814532005,0.08800457989898672,0.0077401102619047615,0.0,1.0,0.0,0.18013399797534688,0.39418941849294775,0.4455718994140625,0.0179595947265625,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6
0.006590557698614734,0.992237010473445,0.14516129032258066,0.034897605559196646,0.06927592954990215,0.0,0.01522804606270099,0.05231840634401891,0.3734525447042641,0.0,0.4764807637551582,0.17720411881017883,6.492120195405423e-05,4.994228968403937e-07,0.008628095437635612,0.04283116609397944,0.0847457549554725,0.0,0.9916666666666667,0.018686101067796612,0.07187707363315697,0.08559322033898305,8.474576271186441e-09,0.9583333333333334,0.014935158796610169,0.07652992542338709,0.08559322033898305,4.0677966101694916e-07,0.13617949516983482,0.10396233817183209,4.4497436554106823e-07,5.543058659999999e-07,0.0,0.21252446183953033,0.3839081320186606,0.2473164991391144,0.06112836494047619,0.0,1.0,0.0,0.37535120152444473,0.034897605559196646,0.4455718994140625,0.019317626953125,0.0891089108910891,0.6000000000000001,0.05142130681017796,0.4892959998747841,0.007486865377291058,0.0847457627118644,0.0847457627118644,0.0847457627118644,4
0.0,2.083343941026233e-06,0.002688172043010753,0.0001256924306222673,0.0006849315068493151,0.0,0.001508309167575541,0.0023021627310531446,0.0,0.0,0.0,0.0,0.00452245073756758,0.005976086981118587,1.0826087050661627e-06,5.710847719530103e-07,1.2881356041367424e-06,8.521739130434783e-07,2.091666666666667e-06,2.1271186440677967e-06,0.0,2.1271186440677967e-06,2.1271186440677967e-06,0.0,0.0,0.0,0.0,0.0,0.0034278591461514487,0.000980776775205963,0.00796811067784014,0.0039840637449999996,0.0,0.0006849315068493151,0.003438932887884491,0.001972624704943093,3.888888888690476e-06,0.0,0.0,1.0,0.0044462970680640744,0.0001256924306222673,0.003509521484375,1.52587890625e-05,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0009214286829816808,0.8248606582488516,0.021505376344086023,0.0005566379070414695,0.0009784735812133072,0.0,0.0014843677522411406,0.0012329969064863466,0.6202716643741403,0.0,0.7982806052269602,0.5721749989683631,9.558583556756783e-06,6.202855653907892e-08,0.06620920659312353,0.36123348017621143,0.7533898284185578,8.695652173913043e-09,0.8241666666666667,0.10508474576271187,0.5485008818342152,0.7533898305084746,8.474576271186441e-09,0.0006274333333333333,0.00015951694915254238,0.0007448694197580645,0.000629135593220339,2.5423728813559323e-08,0.013399813025864755,0.005492349941153394,7.39777142537149e-08,5.0513838999999997e-08,0.0,0.3529843444227006,0.38237658537459024,0.5142197855459596,0.26426166380952376,0.0,0.0,1.0,0.39727437451319003,0.0005566379070414695,0.0039215087890625,0.003509521484375,0.06930693069306931,0.0,0.0002623011545946397,0.0002623011545946397,0.0002623011545946397,0.4194915254237288,0.7533898305084746,0.0847457627118644,2
0.14335243866252284,3.833352851488269e-07,0.0,1.795606151746676e-05,9.784735812133073e-05,0.0014545454545454545,0.00043094547645015457,0.0,0.000515818431911967,0.016853932584269662,0.002063273727647868,0.0,0.013801035081081119,0.021276587239092454,4.0000000347826095e-07,0.0,3.8983051177822464e-07,4.08695652173913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031162355874104065,0.000980776775205963,0.02127657915338138,0.02127659574,0.0056179775280898875,0.00029354207436399217,0.0016375870893050469,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.002381944857976538,1.795606151746676e-05,0.0156402587890625,1.52587890625e-05,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0009214286829816808,0.04179581281034689,0.005376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.900751638900724e-07,0.014537594326413866,0.042512483480176215,0.04249828002117186,1.3565217391304349e-06,0.04179560833333333,0.021252004237288135,0.06253122354497355,0.04249828813559322,5.720338983050848e-06,0.0,0.0,0.0,0.0,0.0,0.0065440947335618565,0.001961553550411926,5.812017808497411e-07,1.99382989e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4419097900390625,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6
0.1258609111211757,0.0005428610974010876,0.008064516129032258,0.001867430397816543,0.009589041095890411,0.0,0.01120458238770402,0.022334828820202053,0.011004126547455296,0.0,0.015359926640302612,0.01241937939477304,0.0004256682077837849,5.371843724835718e-05,9.440289934263392e-05,0.00037733923039647574,0.0005365000045466102,2e-07,0.0005428666666666667,0.00018402259889830507,0.0006540791763668429,0.0005469237288135594,1.9491525423728814e-07,0.0005329833333333334,0.0002710084745762712,0.0008932640463709677,0.0005365084745762712,5.508474576271187e-06,0.005609224057338735,0.003530796390741467,6.138548538331192e-05,4.605182365e-05,0.0,0.009589041095890411,0.02100205442243743,0.01851455161557527,0.00034258078232142855,0.0,1.0,0.0,0.023275004042160426,0.001867430397816543,0.1250152587890625,0.003631591796875,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0009214286829816808,0.047685051129718665,0.005376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4082644846206076e-07,0.01658601463987839,0.04850026305433186,0.048484873292244685,9.130434782608696e-07,0.047684816666666664,0.024246516949152544,0.07133739671957672,0.04848488135593221,8.152542372881356e-06,0.0,0.0,0.0,0.0,0.0,0.0065440947335618565,0.001961553550411926,5.073287075977996e-07,1.74758632e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4419097900390625,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0009214286829816808,0.8374939559067255,0.013440860215053762,0.0030974206117630157,0.01687866927592955,0.0,0.012389682447941945,0.03275415885421703,0.7469050894085282,0.0,0.6645460797799175,0.5818952965955984,9.633034970270297e-06,5.1011408943330896e-08,0.07944565523865788,0.44493392070484583,0.847457625825912,8.695652173913043e-09,0.8333333333333334,0.17033898305084746,0.7918871252204586,0.8474576271186441,8.474576271186441e-09,0.0012129416666666667,0.0002467,0.0011862603028225806,0.0011356949152542372,4.0677966101694916e-07,0.014023060143346837,0.009807767752059632,4.275503072457793e-08,5.970222699999999e-08,0.0,0.42504892367906066,0.45121822728637684,0.584476872054932,0.3414060874404762,0.0,0.0,1.0,0.474007026737331,0.0030974206117630157,0.00384521484375,0.00360107421875,0.009900990099009901,0.6000000000000001,2.6086638945265013e-07,2.6086638945265013e-07,2.6086638945265013e-07,0.8474576271186441,0.8474576271186441,0.8474576271186441,3
0.0009214286829816808,0.0466350791169445,0.005376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48695702530451e-07,0.016220808836702686,0.04743305091042584,0.04741776311370985,1.1217391304347827e-06,0.04663485,0.02371263559322034,0.06976801873015873,0.04741777118644068,7.5e-06,0.0,0.0,0.0,0.0,0.0,0.0065440947335618565,0.001961553550411926,5.191325887978422e-07,1.7869325899999998e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.4419097900390625,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6
0.07822773344161423,7.000035641848143e-07,0.0,1.795606151746676e-05,9.784735812133073e-05,0.0014545454545454545,0.00043094547645015457,0.0,0.000515818431911967,0.016853932584269662,0.002063273727647868,0.0,0.0076311605724324535,0.011764697291426348,7.304347889603025e-07,0.0,7.118644128124101e-07,7.391304347826087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031162355874104065,0.000980776775205963,0.011764689132181504,0.011764705879999999,0.0056179775280898875,0.00029354207436399217,0.0016375870893050469,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.002381944857976538,1.795606151746676e-05,0.0156402587890625,1.52587890625e-05,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,5
0.000499757929752776,1.8083425408107705e-06,0.002688172043010753,0.0005386818455240028,0.001467710371819961,0.021818181818181816,0.006464182146752318,0.0,0.011348005502063274,0.3707865168539326,0.0453920220082531,0.0,0.12050582691891924,0.009174303313913704,6.231884112451166e-07,1.759195657856094e-06,1.7796610320310257e-06,2.608695652173913e-08,3.3333333333333334e-08,3.3898305084745764e-08,0.0,3.3898305084745764e-08,3.3898305084745764e-08,2.5e-08,2.5423728813559323e-08,0.0,2.5423728813559323e-08,2.5423728813559323e-08,0.0034278591461514487,0.003138485680659082,0.009174295135281587,0.009174311927,0.08426966292134831,0.006457925636007828,0.034782349780317426,0.013634457379933301,0.00018578571428571426,0.0,0.0,0.0,0.04216042398618472,0.0005386818455240028,0.0,0.0,0.009900990099009901,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0009214286829816808,0.25001909801390737,0.010752688172043012,0.0070657102071231695,0.037622309197651665,0.0,0.033915408996627164,0.07951114502059235,0.04745529573590097,0.0,0.0639614855570839,0.05450128861760661,3.634875847297307e-06,1.246330055831628e-07,0.03726973075886723,0.1644640234948605,0.2516949089126687,2.0869565217391303e-07,0.25,0.06356385593220339,0.26102292768959434,0.2516949152542373,2.728813559322034e-06,0.0027198166666666666,0.001382957627118644,0.00420537502016129,0.002632898305084746,0.00013301694915254238,0.008102212527267063,0.003530796390741467,1.4970758453712395e-07,9.9992867e-08,0.0,0.037622309197651665,0.07341848782268362,0.07194305756907314,0.005172665344047619,0.0,1.0,0.0,0.08009289584946108,0.0070657102071231695,1.0,0.00048828125,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0009214286829816808,0.00011655892681253568,0.002688172043010753,0.00010773636910480056,0.00029354207436399217,0.004363636363636363,0.0012928364293504637,0.0,0.0,0.0,0.0,0.0,6.955769037567587e-05,0.00010722608276338242,6.080869618094519e-05,0.00014493093174743025,0.00011840678066446424,1.3043478260869566e-07,0.00011656666666666666,0.00011854237288135594,0.0,0.00011854237288135594,0.00011854237288135594,0.0,0.0,0.0,0.0,0.0,0.0015581177937052041,0.001569242840329541,0.0001429627521258179,7.148984844e-05,0.0,0.00029354207436399217,0.0022107425707828874,0.0007321470456602289,5.357142857142857e-07,1.0,0.0,0.0,0.0028583338295718455,0.00010773636910480056,1.52587890625e-05,0.00360107421875,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.8494635410972811,3.9166866091293187e-07,0.002688172043010753,0.000332187138073135,0.0018101761252446184,0.0,0.003986245657163929,0.006084287217544113,0.0,0.0,0.0,0.0,0.06250000000000014,0.020833324823573494,4.0869565572778835e-07,0.0,3.983050881212295e-07,4.1739130434782606e-07,4e-07,4.0677966101694916e-07,0.0,4.0677966101694916e-07,4.0677966101694916e-07,0.0,0.0,0.0,0.0,0.0,0.0034278591461514487,0.0,0.04166665042560264,0.0,0.0,0.0018101761252446184,0.012118144462085536,0.005213365291408701,2.716269841269643e-05,0.0,0.0,1.0,0.01762639194902638,0.000332187138073135,0.0153656005859375,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4
