Destination Port,flow_duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,source_ip,label_encoded
0.8234044845257699,5.879001663211564e-08,0.0,5.386818455240028e-05,0.000273972602739726,0.016853932584269662,0.0012928364293504637,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.002431118314424635,0.12499999226432969,6.194690320306994e-08,0.0,6.14035093105571e-08,7.079646017699116e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031055900621118015,0.062499991711781805,0.125,0.016853932584269662,0.000273972602739726,0.0036141468035121027,0.0,0.0,0.0,0.0,1.0,0.004646760176343991,5.386818455240028e-05,0.003631591796875,0.0039869686627365805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.188,0
0.5172902014496992,6.164553172567555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013605353887621752,6.495575278721905e-06,0.0,6.438596547706987e-06,6.504424778761062e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018416206261510125,0.004968944099378882,0.0006802632742480485,0.001360544218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00347900390625,0.003568104250698107,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.45,4
0.0064944058849782235,0.001743082000273206,0.034482758620689655,0.018575545639819363,0.051369863013698634,0.0,0.05572663692346062,0.08208028552504239,0.12591634325140147,0.0,0.19638395550960627,0.11225093818425548,4.7307471588330635e-05,3.612772686839678e-05,0.0001311833134617992,0.0003334758845288326,0.00045980702157725453,3.539823008849558e-08,0.0013242605042016807,0.00019922503159292037,0.00043020249102362207,0.0004614649122807018,2.831858407079646e-07,0.0013375230578600587,0.00023850757572727274,0.0003690040063063063,0.0004628,3.636363636363636e-08,0.02332719459791283,0.02360248447204969,1.926399530430848e-05,3.372746283e-05,0.0,0.06666666666666667,0.22806772224662833,0.12637623328723852,0.015961268851190476,0.0,1.0,0.0,0.20851906037492798,0.018575545639819363,0.1250152587890625,0.11569965870307167,0.06930693069306931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.43,4
0.0009079856569045382,0.8370513329649439,0.029556650246305417,0.0032949372884551503,0.016484018264840184,0.0,0.011296927847251155,0.03003119625817976,0.6244070720137991,0.0,0.6659774274144913,0.4910422462567251,1.945235024311183e-07,5.6377133498417045e-08,0.0734999114203532,0.4050632911392405,0.8736842094182826,8.849557522123894e-09,0.8369747899159664,0.14690265486725665,0.6409448818897638,0.8736842105263158,8.849557522123894e-09,0.0002694673713240409,5.7661818181818184e-05,0.00011954690472329473,0.00018348695652173913,8e-07,0.03069367710251688,0.031055900621118012,2.6276564232304964e-08,6.0201137e-08,0.0,0.33059360730593607,0.5146717150257871,0.49188917374783464,0.24180825744047618,0.0,0.0,1.0,0.4750815831813237,0.0032949372884551503,0.0041961669921875,0.0036611852311511013,0.019801980198019802,0.0,9.643906724366311e-05,9.643906724366311e-05,9.643906724366311e-05,0.8736842105263158,0.8736842105263158,0.8736842105263158,192.168.1.33,3
0.12402468489819787,0.0,0.0,5.386818455240028e-05,0.000273972602739726,0.016853932584269662,0.0012928364293504637,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.01944894651539708,1.0,0.0,0.0,0.0,8.849557522123894e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031055900621118015,0.499999995579617,1.0,0.016853932584269662,0.000273972602739726,0.0036141468035121027,0.0,0.0,0.0,0.0,1.0,0.004646760176343991,5.386818455240028e-05,0.0039215087890625,0.004017995656220912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.74,0
0.0004924667969651733,8.931883241179283e-05,0.0049261083743842365,0.0006105060915938698,0.0015525114155251142,0.09550561797752809,0.007326073099652628,0.0,0.007848210435532557,0.2556179775280899,0.03136038597398122,0.0,3.80957489410906e-05,0.00018803177766954493,3.136578198848745e-05,8.62817905154782e-05,9.322807099322868e-05,2.6548672566371683e-08,2.5210084033613443e-08,2.6548672566371683e-08,0.0,2.6315789473684215e-08,2.6548672566371683e-08,3.3987181853319156e-08,3.636363636363636e-08,0.0,3.4782608695652174e-08,3.636363636363636e-08,0.003069367710251688,0.006211180124223603,9.40114684517334e-05,0.00018804061677319997,0.09550561797752809,0.0041552511415525115,0.03421392307324791,0.007619255594059923,5.801785714285714e-05,0.0,0.0,0.0,0.036657774724491485,0.0006105060915938698,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.233,4
0.01735945459302236,5.207115758844529e-07,0.0,1.795606151746676e-05,9.132420091324201e-05,0.0056179775280898875,0.00043094547645015457,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.00020580895786061586,0.015873007174563542,5.486725712271908e-07,0.0,5.438596538935058e-07,5.575221238938053e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138735420503374,0.0031055900621118015,0.007936499164398732,0.01587301587,0.0056179775280898875,0.000273972602739726,0.002007859335083716,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.0025815334313022175,1.795606151746676e-05,0.0156402587890625,1.5513496742165683e-05,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.232,5
0.0009079856569045382,0.049074731223592,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.334360934478305e-07,0.017236637320678205,0.047437619704641346,0.05124851799340805,8.584070796460178e-07,0.049102714285714284,0.025854969026548675,0.06504759910236221,0.05124852631578948,7.88495575221239e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.006211180124223603,2.4786687869133306e-07,1.71138428e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.44928637914986036,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.11,6
0.0,0.0741274249254637,0.03940886699507389,0.000996561414219405,0.001095890410958904,0.0,0.0026574971040577108,0.002217793994143904,0.0029322984044846917,0.0,0.004319232645817179,0.0025105251863924804,5.490508957860616e-08,1.3507488219416544e-06,0.0033959869477520966,0.01402285882700422,0.027367245854098648,8.849557522123894e-09,0.049778420168067224,0.006552690265486726,0.021625976440944883,0.027737298245614037,2.6548672566371683e-08,0.07499360892287237,0.0057312370127272725,0.01583998954954955,0.027129278260869565,9.09090909090909e-09,0.04235727440147329,0.07577639751552795,5.01005329429271e-07,1.69948697e-06,0.0,0.0015525114155251142,0.0072041992950007926,0.0031193754111929995,9.724603172619048e-06,0.0,1.0,0.0,0.006432320797940336,0.000996561414219405,0.4455718994140625,0.0035370772572137755,0.0594059405940594,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.111,1
0.0,0.07431561176870312,0.03940886699507389,0.0009426932296670048,0.0010045662100456622,0.0,0.002513848613344144,0.002046490541759842,0.0029322984044846917,0.0,0.004319232645817179,0.0025105251863924804,5.366707095623986e-08,1.347305980911217e-06,0.003404608340748746,0.014050041960618846,0.03042135114404694,1.769911504424779e-08,0.05197767226890756,0.006842193584070797,0.022455932708661416,0.030784701754385968,1.9646017699115046e-06,0.07518391165086456,0.005745780519090909,0.015869684285714284,0.030156826086956523,1.818181818181818e-08,0.04235727440147329,0.07577639751552795,4.997142639178569e-07,1.6951834189999998e-06,0.0,0.0015525114155251142,0.0070596334228603085,0.003070494838815551,9.422222220238095e-06,0.0,1.0,0.0,0.006303244126375225,0.0009426932296670048,0.4455718994140625,0.0035370772572137755,0.0594059405940594,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.76,1
0.01634374182428169,2.519572141376385e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.0003136926857374392,0.032258055959419926,2.654867280131568e-07,0.0,2.6315789704524467e-07,2.7433628318584075e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069367710251688,0.0031055900621118015,0.016129023561826925,0.03225806452,0.0,0.000273972602739726,0.001204715601170701,0.000845410587763026,7.142857142857143e-07,0.0,1.0,0.0,0.0015489200587813304,0.0,0.4455718994140625,1.5513496742165683e-05,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.157,5
0.0009079856569045382,0.044200971656199184,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71176775281487e-07,0.01552481429667977,0.04272572279887482,0.046158351282090795,1.353982300884956e-06,0.044226176470588234,0.023287234513274337,0.05858620209448819,0.046158359649122814,7.628318584070797e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.006211180124223603,2.761723899415755e-07,1.9000876899999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.44928637914986036,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.230,6
0.010664984071777035,1.0918145945964333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.00069460523273906,0.07142856324071722,1.1504424880570132e-07,0.0,1.1403508871960606e-07,1.2389380530973453e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069367710251688,0.0031055900621118015,0.035714277189975566,0.07142857142999999,0.0,0.000273972602739726,0.001204715601170701,0.000845410587763026,7.142857142857143e-07,0.0,1.0,0.0,0.0015489200587813304,0.0,0.4455718994140625,1.5513496742165683e-05,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.154,5
0.0009079856569045382,0.04800124231703718,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41090694015503e-07,0.01685959306955392,0.04639978991561181,0.05012736886076639,1.176991150442478e-06,0.04802861344537815,0.02528940265486726,0.06362443256692914,0.050127377192982464,7.823008849557524e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.006211180124223603,2.536078292420875e-07,1.7496572899999998e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.44928637914986036,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.68,6
0.0009079856569045382,0.004996303157775567,0.009852216748768471,0.00023342879972706787,0.0009132420091324202,0.0,0.0018674303980224939,0.002264870787320691,0.3704182837429927,0.0,0.666322047040579,0.3008562789076296,3.167659846029173e-05,7.555455820796018e-06,0.0006580663775050122,0.0029263707369901544,0.005169114080430826,1.415929203539823e-07,4.4747899159663864e-05,2.3561946902654868e-05,5.8227737937007876e-05,4.628947368421053e-05,4.2477876106194694e-07,0.005051846213881896,0.0010810163636363636,0.0033842021158301152,0.005124173913043479,1.4545454545454545e-07,0.00798035604665439,0.020496894409937887,2.512591429713233e-06,1.0085728689999999e-05,0.0,0.19611872146118722,0.700361414740587,0.3994690031312841,0.15947873083333333,0.0,1.0,0.0,0.6670108712962759,0.00023342879972706787,0.1250152587890625,0.003568104250698107,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.243,2
0.0064944058849782235,0.971401613206455,0.3645320197044335,0.018826930501063897,0.03995433789954338,0.0,0.006024617760773161,0.031258528294441514,0.24458818456231135,0.0,0.3692654877229259,0.10539405236443859,1.4257633153970827e-06,7.174090053424453e-07,0.006129114621496588,0.03526231538677918,0.08771929024315167,0.0,0.9747899159663865,0.01383194068141593,0.05682297722834646,0.08859649122807019,0.0,0.9431442964296066,0.010967915909090908,0.04216160961389961,0.08782608695652173,9.09090909090909e-09,0.3664825046040515,0.46335403726708074,3.153778817881821e-07,8.0406224e-07,0.0,0.12949771689497716,0.36265503842721414,0.1698634716642964,0.02883610452380952,0.0,1.0,0.0,0.3126974566066083,0.018826930501063897,0.4455718994140625,0.006081290722928948,0.04950495049504951,0.5,0.007841743974299424,0.0509684823199235,0.0035056616600249134,0.08771929824561404,0.08771929824561404,0.08754368421052633,192.168.1.87,4
0.0009079856569045382,0.8252775823126371,0.029556650246305417,0.002935816058105815,0.014931506849315069,0.0,0.010065655056162299,0.027274653938650757,0.4995256576110393,0.0,0.6659774274144913,0.4378948917008929,1.966389035656402e-07,5.730755900664272e-08,0.07246608028731044,0.39943741209563993,0.862280700546322,8.849557522123894e-09,0.8260504201680672,0.14513274336283186,0.631496062992126,0.8622807017543861,8.849557522123894e-09,3.2058409283143296e-05,6.86e-06,1.645965615186615e-05,2.6313043478260868e-05,4.181818181818182e-07,0.032535297728667895,0.031055900621118012,2.6777562736734166e-08,6.1059992e-08,0.0,0.2644748858447489,0.5129506927728208,0.45185577914464564,0.20404985089285715,0.0,0.0,1.0,0.47349294721168456,0.002935816058105815,0.00384521484375,0.0036611852311511013,0.009900990099009901,0.5,4.83646275043446e-07,4.83646275043446e-07,4.83646275043446e-07,0.8622807017543861,0.8622807017543861,0.8622807017543861,192.168.1.223,3
0.5042244417427169,4.871172806661011e-07,0.0,1.795606151746676e-05,9.132420091324201e-05,0.0056179775280898875,0.00043094547645015457,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.00021976210745542948,0.016949143849077416,5.132743408254366e-07,0.0,5.087719342874732e-07,5.221238938053098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138735420503374,0.0031055900621118015,0.00847456750415567,0.016949152539999998,0.0056179775280898875,0.000273972602739726,0.002007859335083716,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.0025815334313022175,1.795606151746676e-05,0.0156402587890625,1.5513496742165683e-05,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.144,5
0.0004924667969651733,0.00020026399237039962,0.0049261083743842365,0.000592550030076403,0.0015068493150684932,0.09269662921348315,0.00711060036142755,0.0,0.00991806813281587,0.32303370786516855,0.039631257000086156,0.0,2.011828737439222e-05,8.386266882541023e-05,7.033333395870207e-05,0.00019358692616033754,0.00020913158078185597,8.849557522123894e-09,8.403361344537815e-09,8.849557522123894e-09,0.0,8.771929824561404e-09,8.849557522123894e-09,2.5490386389989367e-08,2.7272727272727272e-08,0.0,2.608695652173913e-08,2.7272727272727272e-08,0.006752608962553713,0.009937888198757764,4.192691402966603e-05,8.387150884999999e-05,0.09269662921348315,0.005251141552511416,0.03963514327851606,0.01096103436449937,0.00012007142857142857,0.0,0.0,0.0,0.04246622494492147,0.000592550030076403,0.0,0.0,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.113,4
0.0009079856569045382,0.060947400278169174,0.014778325123152709,0.0002154727382096011,0.000273972602739726,0.016853932584269662,0.0012928364293504637,0.0,0.0,0.0,0.0,0.0,5.360142991896273e-09,2.6675992185836203e-07,0.02140670520713898,0.058914921012658224,0.06364759704954032,8.849557522123894e-09,0.0609821512605042,0.02140671386725664,0.06596615565354332,0.0636476052631579,8.849557522123894e-09,0.0,0.0,0.0,0.0,0.0,0.009208103130755065,0.0,2.6675992185836203e-07,0.0,0.016853932584269662,0.000273972602739726,0.0036141468035121027,0.0,0.0,0.0,0.0,1.0,0.0038723001469533258,0.0002154727382096011,0.0039215087890625,0.0,0.0297029702970297,0.0,0.00010146898850411496,0.00010146898850411496,0.00010146898850411496,0.0636476052631579,0.0636476052631579,0.0636476052631579,192.168.1.41,2
0.016697702334600408,2.3516006652846253e-07,0.0,1.795606151746676e-05,9.132420091324201e-05,0.0056179775280898875,0.00043094547645015457,0.0,0.000517464424320828,0.016853932584269662,0.002067717756526234,0.0,0.00044710221880064834,0.03448275008408793,2.477876128122797e-07,0.0,2.4561403724222836e-07,2.5663716814159294e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138735420503374,0.0031055900621118015,0.017241370621660927,0.03448275862,0.0056179775280898875,0.000273972602739726,0.002007859335083716,0.0005636070585900336,3.1746031744047616e-07,0.0,1.0,0.0,0.0025815334313022175,1.795606151746676e-05,0.0156402587890625,1.5513496742165683e-05,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.102,5
0.0009079856569045382,0.04463967115888183,0.009852216748768471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6744212674846986e-07,0.015678899846715926,0.04314942160337553,0.04661621970715982,1.2389380530973452e-06,0.04466512605042017,0.02351836283185841,0.05916702072440945,0.046616228070175444,7.964601769911505e-06,0.0,0.0,0.0,0.0,0.0,0.012891344383057089,0.006211180124223603,2.733714034168126e-07,1.88141445e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4455718994140625,0.44928637914986036,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.216,6
0.0009079856569045382,0.09336033530802,0.019704433497536946,0.0002693409227620014,0.000273972602739726,0.016853932584269662,0.0012928364293504637,0.0,0.0,0.0,0.0,0.0,4.374004160453808e-09,2.1605594991010012e-07,0.02459338517339279,0.07815617918424754,0.09736841313481064,2.9380530973451328e-06,0.09327731092436975,0.024593393805309737,0.08751030456692914,0.09736842105263159,2.9380530973451328e-06,0.0,0.0,0.0,0.0,0.0,0.012277470841006752,0.0,2.1605594991010012e-07,0.0,0.016853932584269662,0.000273972602739726,0.0036141468035121027,0.0,0.0,0.0,0.0,1.0,0.003717408141075193,0.0002693409227620014,0.0039215087890625,0.0,0.039603960396039604,0.0,0.0001744995760356753,0.0001744995760356753,0.0001744995760356753,0.09736842105263159,0.09736842105263159,0.09736842105263159,192.168.1.146,2
